dv_1,dv_2,dv_3,dv_4,dv_5,dv_6
-0.634334828811669,-0.12564561728965,0.137026233921251,0.424044720890356,-0.00141228306400044,0.258629270321412
-0.450101444190341,0.303171903383885,-0.636226688858489,-0.150490829762624,0.267066758954023,-0.140369752288525
-0.221077676232238,-0.117670168681262,-0.740204966392301,0.179977971473331,0.0587345318195477,0.105922173315969
-0.266155203845515,-0.0572615516022919,-0.454591495053133,0.470188015098541,-0.139744078866969,-0.817158817859257
-0.276633532643529,-0.5690019738323,-0.342634742889993,-0.273531069270733,-0.512023083866525,0.226825233790587
-0.650432310226104,0.260858424176238,0.0537986005992011,0.232278055830148,-0.061684256968069,0.688775994027832
-0.438424992210403,0.0639448549619081,-0.392647538110107,0.224711032820159,-0.829546861775951,-0.104199897721333
-0.248977284159221,-0.0830497945755114,-0.579006448787029,0.0821595690393095,-0.319338984231124,-0.181815084399445
-0.613043716524359,0.169387469537868,-0.0587231966490528,0.0355082929531134,0.880257211458684,-0.179249851058308
-0.721640042390588,-0.132063618694394,-0.134021891827355,0.947698544373142,-0.230210478180224,-0.34470853503452
-0.478463582221742,-0.237217074014533,0.166785010003797,0.154937979654553,-0.358587309211625,0.0251536146170406
-1.05783765043346,-0.00154415286563989,-0.798061984036578,0.284320923102522,0.309859460446724,0.374196496620148
-0.358204361050305,-0.580881871220972,-0.354985346003333,0.255223324037523,-0.307193148882202,-0.586638703650437
-0.710619306822723,-0.387536978340126,0.114267765029172,0.50054680179976,-0.132309256868777,-0.00199394651476439
-0.774830118011859,-0.0193596662276564,0.130850034323007,0.142100690649261,0.123093060932148,-0.241639363689892
-0.123887984011015,-0.0313971709150708,-0.595232228297862,0.227701907691093,-0.00963952492982107,0.0453674635008277
-0.487559468219714,0.38607464026751,-0.400957165092282,0.214783078171808,0.390729492763146,-0.828061864637526
-0.188053499070812,0.0104797311405277,-0.448072257900911,0.364609056143995,-0.348090424617791,0.187020535860948
-0.497352844289559,-0.0759924506384587,-0.467035181625827,0.260436806651717,0.452802164141242,-0.836012030584336
-0.412204751886146,-0.277684510397594,-0.689691920825716,0.511137415030725,-0.440446655216722,-0.133234724964933
-0.0432996317092819,-0.404203004525025,-0.203528572598011,-0.0663665656043274,-0.123443598451507,0.182333150322892
-0.653828606699975,-0.335369905920501,0.101061361794944,0.270242171704324,-0.180014716876553,0.395795052555248
-0.20378758136917,-0.0141131225238931,-0.504181249177858,0.430493329830745,0.227460759966125,-0.535149994217686
-0.298070773604819,-0.148571061464461,-0.579356917395576,0.124059493486108,0.368556677050557,0.144985598593886
-0.882885103460969,-0.786058748561197,-0.133110797245898,-0.290100765877049,-0.10749377073112,0.181770118511767
-0.605871873590601,0.120854185890179,0.100873190876108,0.0394914564548873,0.0381786681815314,0.562469656454091
-0.0501172248546225,-0.527644534595706,-0.323994258333282,0.229238560727262,-0.0755733864121335,0.278606590759064
-0.01649272507273,-0.350151614921586,-0.208943382542356,0.114774237034097,-0.18481801929598,0.0209486792020144
-0.883845073714241,-0.390146349991216,0.103667440558006,0.359219915886714,0.35561497920139,0.209908240882143
-0.262914491660692,-0.550362472077365,-0.635221498474887,0.524864057618734,0.224157109901119,-0.0115779204032779
-0.284863475898697,-0.235023563012945,-0.611730614927703,-0.160060591134575,-0.216800430279379,0.167510944246528
-0.248318115653199,-0.187243031296226,-0.536352604160258,0.0691741163653779,-0.0263020673151741,0.424501780420671
-0.231589404306609,0.151641381069256,-0.504925139547744,0.0717943442060302,-0.357223889182687,0.239229424449977
-0.363358065299136,0.123508028092252,0.0672986221401145,0.46380255383674,-0.292515191853337,0.0447640004517203
-0.721867550994374,0.362548826285225,0.0185826745624849,-0.0408593662021728,0.362801167602527,-0.184931758856669
-0.211206060343528,-0.631188555454944,-0.234987321626798,-0.287820007946552,-0.0147468779840638,0.404163358337067
-0.300196312951103,-0.18664924575315,-0.60095916784444,-0.207338272655728,0.142280204489121,0.0506112187676642
-0.441775590091033,0.271350145009492,0.0751430438093091,0.185624482236268,-0.102597428424621,-0.400209628712089
-0.883177620898626,0.448990157080843,-0.573601907137138,0.171784936447687,0.0624506198485873,0.194300871501048
